datetime	tstart	tfinish	type	group	site	treatment	block	CO2.amb	temp.C	pres.kPA	wav	PAR	NEE_lm	NEE_exp	rsqd	sigma	aic.lm	aic.nlm
11.08.2016 15:46	10	100	resp	inge	elev3500	tt1	2	285.892534338105	19.061	65.6681318681319	26.9285714285714	0.93989010989011	-11.8260977535742	-10.318548826566	0.997135743473542	4.42350000010997	347.79550685413	521.222004922507
11.08.2016 15:39	10	100	resp	inge	elev3500	tt2	2	286.582851361886	19.6263846153846	65.6367032967033	24.9362637362637	2.69065934065934	-17.3496157924211	-15.5990198437461	0.99612475898708	5.47915156656027	445.217315858107	559.317391797385
11.08.2016 15:53	10	100	resp	inge	elev3500	tt2	3	285.885181157364	19.0652197802198	65.6707692307692	26.7417582417582	0.474505494505495	-22.6252601089059	-20.0852626080599	0.993953585916609	8.25747636448514	534.112004960868	632.327429407175
11.08.2016 15:25	10	100	resp	inge	elev3500	tt2	4	287.940624280153	21.112	65.6586813186813	26.3956043956044	3.22736263736264	-12.8072677651592	-11.8464171115633	0.991755379252626	3.89329129709693	460.203451100701	498.495615286267
11.08.2016 12:45	10	100	resp	inge	elev3500	otc	1	295.614797802406	28.612	65.97	28.1681318681319	5.2389010989011	-11.6202773429504	-10.3098199616015	0.995034055329703	4.22956034317254	400.119781410889	513.241697441747
11.08.2016 12:52	10	100	resp	inge	elev3500	otc	2	295.614797802406	28.612	65.97	27.4637362637363	5.26637362637363	-4.98900005587153	-16.7633528446415	0.929177151475379	2.54806769173305	494.175046132445	423.037928671413
11.08.2016 12:37	10	100	resp	inge	elev3500	otc	5	295.614797802406	28.612	65.97	27.3087912087912	5.62285714285714	-2.59485032812156	-2.88515558012421	0.930793371061588	1.8355313165532	372.912554366279	364.653693966049
11.08.2016 12:16	10	100	resp	inge	elev3500	c	5	300.801022325255	28.612	65.97	32.2351648351648	8.29846153846154	-8.89326744146408	-10.2052189922183	0.97746783374631	3.38848596053633	491.44966844263	473.776454577032
11.08.2016 12:23	10	100	resp	inge	elev3500	tt0	5	300.801022325255	28.612	65.97	29.9142857142857	10.4646153846154	-24.7712327157541	-22.2594696348553	0.997795477938623	7.61421145983967	464.055960105205	617.891169118395
11.08.2016 12:27	40	90	photo	inge	elev3500	tt1	5	300.801022325255	28.612	65.97	29.1666666666667	1174.53705882353	0.634827139213281	0.119329882298337	0.265144678822179	1.77223822696262	193.678684257506	199.093855839132
11.08.2016 13:03	10	50	photo	inge	elev3500	c	2	302.529763832872	28.612	65.97	33.4609756097561	2457.95585365854	4.65860709126915	4.28621872947373	0.916603973677214	1.30281908642124	162.69740963124	135.257474664441
11.08.2016 14:07	10	80	photo	inge	elev3500	c	7	301.540713272793	26.2608873239437	65.6707042253521	41.7028169014084	791.871267605634	-2.3878511533108	3.47902658279556	0.962297724044518	1.03217682421715	201.385233888376	204.15441863055
11.08.2016 13:52	10	100	photo	inge	elev3500	otc	6	303.675000412445	28.5130989010989	65.6996703296703	31.1417582417582	752.527142857143	-1.36518553808728	-15.53640236792	0.845746588465012	1.17176579601106	339.087324554106	284.763351805164
11.08.2016 14:00	50	110	photo	inge	elev3500	otc	7	301.891031881528	26.613	65.6716393442623	43.9918032786885	1007.01491803279	4.90359566202466	1.70118069082374	0.981966353300357	5.86144474352943	197.342530362243	380.070804273003
11.08.2016 12:56	10	60	photo	inge	elev3500	tt0	2	302.529763832872	28.612	65.97	29.7941176470588	2836.07705882353	-1.1818696884078	118.08894151314	0.287075260544995	2.57899472957538	251.539554865455	235.859183094299
11.08.2016 13:10	10	70	photo	inge	elev3500	tt0	6	302.529763832872	28.612	65.97	37.9655737704918	2220.17557377049	2.11102184942795	1.70842865333513	0.90868553703216	1.42405156931199	197.689875744915	213.113773685101
11.08.2016 12:30	10	100	resp	inge	elev3500	tt1	5	300.801022325255	28.612	65.97	27.6087912087912	6.39472527472527	-7.33672975391728	-12.2391435922639	0.977182820050179	2.38173248292	456.735050768687	411.021656487022
11.08.2016 13:06	10	100	resp	inge	elev3500	c	2	302.529763832872	28.612	65.97	32.6681318681319	9.63263736263736	-4.9554773168834	-4.71888437797594	0.971459011801307	2.4183027543655	407.170615622505	413.733984188302
11.08.2016 14:10	10	100	resp	inge	elev3500	c	7	301.898568097928	26.613	65.67	39.1351648351648	5.26604395604396	-3.65646976524377	-11.2773278951245	0.947640235222918	1.75342132319137	410.161718620908	356.507512529585
11.08.2016 13:55	10	90	resp	inge	elev3500	otc	6	302.855397563416	27.6930864197531	65.6983950617284	30.3864197530864	4.99185185185185	-12.7133059347459	-12.7926461726018	0.982703714038884	4.0828140411702	455.145715430908	450.438797957701
11.08.2016 14:03	10	100	resp	inge	elev3500	otc	7	302.154520317071	26.8877252747253	65.6745054945055	43.3846153846154	4.47175824175824	-4.43052362052307	-6.5510075167757	0.980099861847439	1.58858054710546	354.970904554006	338.933921175164
11.08.2016 12:58	10	80	resp	inge	elev3500	tt0	2	302.529763832872	28.612	65.97	32.3408450704225	10.5638028169014	-8.74676050956101	-15.4704217100251	0.946160428484677	3.72905478026576	411.324026152644	381.413320719735
11.08.2016 13:16	10	100	resp	inge	elev3500	tt0	6	302.529259892086	28.612	65.9701098901099	41.2	9.17483516483516	-10.0137975014091	-13.3725321433134	0.969105289673082	4.5225132332036	544.246216105988	525.162324421417
11.08.2016 14:14	55	115	photo	inge	elev3500	tt0	7	301.14965091838	25.8425081967213	65.6640983606557	36.7672131147541	2585.05901639344	1.91964677714626	0.841355863856502	0.831618318800219	2.43914668203153	228.119930019205	276.614556933804
11.08.2016 13:30	60	120	photo	inge	elev3500	tt1	6	304.846414675031	30.4814918032787	65.874262295082	40.272131147541	2836.9031147541	-1.0929544615354	-0.403402707298345	0.749343765307795	1.63452497279833	191.959359079454	229.379625153174
11.08.2016 14:21	10	70	photo	inge	elev3500	tt2	7	300.983109238939	25.613	65.65	34.0295081967213	724.987049180328	-6.67390358228229	-5.73394130361934	0.989892035855605	2.06017312720487	197.510911214505	256.689285079058
11.08.2016 13:22	40	100	photo	inge	elev3500	tt2	5	304.30534534322	30.061	65.9	33.7918032786885	2423.26868852459	1.1651347296444	32.9324113903516	0.659756388584927	1.71669628683381	225.131094444979	235.167460808299
11.08.2016 14:17	10	80	resp	inge	elev3500	tt0	7	301.982149918074	26.6059577464789	65.6502816901408	38.0704225352113	5.17746478873239	-6.22618426336567	-6.05575134455703	0.983123358870647	1.58682889843047	278.554994972064	263.503751236658
11.08.2016 13:33	10	100	resp	inge	elev3500	tt1	6	306.105985504525	31.609	65.8468131868132	43.2824175824176	8.37241758241758	-12.4004247864651	-12.5979957544233	0.984978635426621	4.18381861865321	518.587020809476	511.30618325056
11.08.2016 13:26	10	70	resp	inge	elev3500	tt2	5	304.549480792643	30.3880491803279	65.9181967213115	33.4573770491803	11.4275409836066	-11.7242493519072	-9.37413323922983	0.987016422344286	4.9418931531943	283.066717822787	359.934384016928
11.08.2016 13:48	10	100	resp	inge	elev3500	tt2	6	306.722693243485	31.5925824175824	65.7108791208791	34.6571428571429	6.90494505494506	-13.8084829144882	-13.0046657877741	0.990879021845091	4.06945459800591	490.951317954224	506.372843907172
